,Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
1998,05/23/2022 08,74.6,119.6,8654.0
1999,05/23/2022 09,64.09,119.56,8808.0
2000,05/23/2022 10,87.76,119.56,9004.0
2001,05/23/2022 11,183.29,119.69,9155.0
2002,05/23/2022 12,155.92,119.78,9200.0
2003,05/23/2022 13,135.49,119.85,9298.0
2004,05/23/2022 14,104.7,119.86,9310.0
2005,05/23/2022 15,93.46,119.87,9337.0
2006,05/23/2022 16,122.86,119.91,9361.0
2007,05/23/2022 17,163.77,120.01,9436.0
2008,05/23/2022 18,86.59,120.0,9545.0
2009,05/23/2022 19,78.56,119.98,9483.0
2010,05/23/2022 20,82.52,119.95,9411.0
2011,05/23/2022 21,108.51,119.85,9326.0
2012,05/23/2022 22,85.85,119.71,9291.0
2013,05/23/2022 23,66.68,119.68,9173.0
2014,05/23/2022 24,48.55,119.61,8926.0
2015,05/24/2022 01,56.54,119.55,8682.0
2016,05/24/2022 02,57.85,119.5,8544.0
2017,05/24/2022 03,55.07,119.45,8447.0
2018,05/24/2022 04,55.29,119.4,8430.0
2019,05/24/2022 05,58.31,119.35,8501.0
2020,05/24/2022 06,66.09,119.31,8624.0
2021,05/24/2022 07,73.15,119.29,8911.0
2022,05/24/2022 08,91.59,119.28,9231.0
2023,05/24/2022 09,141.49,119.35,9351.0
2024,05/24/2022 10,319.26,119.67,9327.0
2025,05/24/2022 11,282.84,119.94,9402.0
2026,05/24/2022 12,258.38,120.17,9487.0
2027,05/24/2022 13,217.2,120.34,9500.0
2028,05/24/2022 14,282.58,120.6,9471.0
2029,05/24/2022 15,103.1,120.61,9525.0
2030,05/24/2022 16,88.3,120.61,9597.0
2031,05/24/2022 17,136.72,120.67,9610.0
2032,05/24/2022 18,162.12,120.76,9596.0
2033,05/24/2022 19,248.78,120.96,9393.0
2034,05/24/2022 20,178.33,121.08,9245.0
2035,05/24/2022 21,157.83,121.17,9197.0
2036,05/24/2022 22,95.39,121.18,9196.0
2037,05/24/2022 23,107.21,121.22,9113.0
2038,05/24/2022 24,70.18,121.23,8848.0
2039,05/25/2022 01,73.99,121.25,8610.0
2040,05/25/2022 02,61.81,121.26,8459.0
2041,05/25/2022 03,59.56,121.26,8373.0
2042,05/25/2022 04,58.13,121.23,8394.0
2043,05/25/2022 05,55.59,121.2,8410.0
2044,05/25/2022 06,54.83,121.14,8449.0
2045,05/25/2022 07,67.7,121.11,8665.0
2046,05/25/2022 08,79.05,121.09,8965.0
2047,05/25/2022 09,78.02,121.07,9102.0
2048,05/25/2022 10,58.75,121.03,9219.0
2049,05/25/2022 11,59.26,121.01,9369.0
2050,05/25/2022 12,83.04,121.0,9428.0
2051,05/25/2022 13,88.36,120.86,9497.0
2052,05/25/2022 14,211.36,120.98,9419.0
2053,05/25/2022 15,297.61,121.15,9289.0
2054,05/25/2022 16,159.47,121.27,9340.0
2055,05/25/2022 17,106.32,121.19,9469.0
2056,05/25/2022 18,87.58,121.06,9511.0
2057,05/25/2022 19,167.9,121.09,9362.0
2058,05/25/2022 20,155.78,121.17,9255.0
2059,05/25/2022 21,118.76,121.19,9175.0
2060,05/25/2022 22,87.58,121.15,9159.0
2061,05/25/2022 23,71.12,121.11,9054.0
2062,05/25/2022 24,67.0,121.01,8779.0
2063,05/26/2022 01,61.44,120.95,8528.0
2064,05/26/2022 02,56.47,120.9,8390.0
2065,05/26/2022 03,61.13,120.86,8318.0
2066,05/26/2022 04,78.28,120.84,8319.0
2067,05/26/2022 05,81.53,120.83,8361.0
2068,05/26/2022 06,84.01,120.8,8406.0
2069,05/26/2022 07,85.33,120.75,8662.0
2070,05/26/2022 08,91.31,120.55,9017.0
2071,05/26/2022 09,87.39,120.47,9145.0
2072,05/26/2022 10,96.18,120.45,9252.0
2073,05/26/2022 11,189.18,120.59,9252.0
2074,05/26/2022 12,234.97,120.8,9224.0
2075,05/26/2022 13,251.64,121.03,9202.0
2076,05/26/2022 14,225.27,121.19,9177.0
2077,05/26/2022 15,107.7,121.18,9353.0
2078,05/26/2022 16,100.21,121.18,9536.0
2079,05/26/2022 17,167.52,121.29,9550.0
2080,05/26/2022 18,319.65,121.61,9336.0
2081,05/26/2022 19,235.74,121.82,9164.0
2082,05/26/2022 20,178.91,121.88,9153.0
2083,05/26/2022 21,354.2,122.25,8987.0
2084,05/26/2022 22,424.51,122.72,8852.0
2085,05/26/2022 23,296.43,123.03,8821.0
2086,05/26/2022 24,275.93,123.33,8613.0
2087,05/27/2022 01,114.93,123.41,8529.0
2088,05/27/2022 02,115.78,123.5,8484.0
2089,05/27/2022 03,105.05,123.58,8432.0
2090,05/27/2022 04,111.11,123.65,8394.0
2091,05/27/2022 05,155.75,123.79,8421.0
2092,05/27/2022 06,105.44,123.84,8461.0
2093,05/27/2022 07,129.38,123.9,8735.0
2094,05/27/2022 08,100.09,123.94,9174.0
2095,05/27/2022 09,154.63,124.05,9374.0
2096,05/27/2022 10,164.41,124.18,9362.0
2097,05/27/2022 11,136.86,124.25,9514.0
2098,05/27/2022 12,88.36,124.23,9657.0
2099,05/27/2022 13,85.7,124.21,9665.0
2100,05/27/2022 14,86.87,124.19,9698.0
2101,05/27/2022 15,86.53,124.17,9631.0
2102,05/27/2022 16,83.34,124.15,9525.0
2103,05/27/2022 17,83.34,124.03,9545.0
2104,05/27/2022 18,80.93,124.01,9516.0
2105,05/27/2022 19,63.12,123.96,9440.0
2106,05/27/2022 20,71.71,123.93,9305.0
2107,05/27/2022 21,81.61,123.9,9146.0
2108,05/27/2022 22,84.35,123.88,9099.0
2109,05/27/2022 23,82.1,123.87,9038.0
2110,05/27/2022 24,62.48,123.83,8844.0
2111,05/28/2022 01,64.33,123.82,8616.0
2112,05/28/2022 02,60.71,123.8,8454.0
2113,05/28/2022 03,55.44,123.78,8346.0
2114,05/28/2022 04,55.68,123.76,8307.0
2115,05/28/2022 05,55.68,123.72,8296.0
2116,05/28/2022 06,55.68,123.66,8247.0
2117,05/28/2022 07,59.55,123.54,8322.0
2118,05/28/2022 08,60.56,123.4,8536.0
2119,05/28/2022 09,71.89,123.2,8760.0
2120,05/28/2022 10,67.49,122.93,8921.0
2121,05/28/2022 11,82.82,122.52,9049.0
2122,05/28/2022 12,83.79,122.24,9127.0
2123,05/28/2022 13,83.92,121.97,9142.0
2124,05/28/2022 14,85.0,121.7,9107.0
2125,05/28/2022 15,82.73,121.45,9098.0
2126,05/28/2022 16,82.13,121.24,9112.0
2127,05/28/2022 17,82.62,121.03,9197.0
2128,05/28/2022 18,85.45,120.82,9213.0
2129,05/28/2022 19,92.0,120.7,9137.0
2130,05/28/2022 20,119.91,120.58,9088.0
2131,05/28/2022 21,123.25,120.49,8999.0
2132,05/28/2022 22,91.11,120.47,8955.0
2133,05/28/2022 23,92.57,120.5,8973.0
2134,05/28/2022 24,94.79,120.54,8805.0
2135,05/29/2022 01,89.36,120.54,8595.0
2136,05/29/2022 02,88.64,120.53,8455.0
2137,05/29/2022 03,84.68,120.51,8384.0
2138,05/29/2022 04,84.63,120.48,8339.0
2139,05/29/2022 05,83.95,120.46,8310.0
2140,05/29/2022 06,84.05,120.33,8277.0
2141,05/29/2022 07,83.29,120.08,8318.0
2142,05/29/2022 08,79.24,119.95,8402.0
2143,05/29/2022 09,68.01,119.69,8602.0
2144,05/29/2022 10,68.06,119.52,8793.0
2145,05/29/2022 11,65.66,119.3,8945.0
2146,05/29/2022 12,73.81,119.09,9064.0
2147,05/29/2022 13,78.11,118.97,9108.0
2148,05/29/2022 14,79.09,118.92,9121.0
2149,05/29/2022 15,84.07,118.8,9078.0
2150,05/29/2022 16,84.36,118.69,9080.0
2151,05/29/2022 17,86.13,118.57,9201.0
2152,05/29/2022 18,87.12,118.45,9289.0
2153,05/29/2022 19,85.91,118.41,9244.0
2154,05/29/2022 20,86.65,118.38,9176.0
2155,05/29/2022 21,90.78,118.36,9136.0
2156,05/29/2022 22,84.68,118.33,9036.0
2157,05/29/2022 23,78.34,118.3,8942.0
2158,05/29/2022 24,60.57,118.24,8700.0
2159,05/30/2022 01,53.8,118.18,8503.0
2160,05/30/2022 02,51.47,118.11,8418.0
2161,05/30/2022 03,54.31,118.04,8365.0
2162,05/30/2022 04,57.83,117.98,8305.0
2163,05/30/2022 05,56.37,117.91,8376.0
2164,05/30/2022 06,64.37,117.86,8494.0
2165,05/30/2022 07,83.37,117.83,8808.0
2166,05/30/2022 08,75.09,117.82,9200.0
2167,05/30/2022 09,78.42,117.8,9408.0
2168,05/30/2022 10,82.13,117.79,9528.0
2169,05/30/2022 11,83.21,117.71,9576.0
2170,05/30/2022 12,69.83,117.67,9567.0
2171,05/30/2022 13,67.71,117.62,9530.0
2172,05/30/2022 14,73.71,117.59,9546.0
2173,05/30/2022 15,59.45,117.53,9552.0
2174,05/30/2022 16,74.92,117.48,9589.0
2175,05/30/2022 17,79.02,117.45,9562.0
2176,05/30/2022 18,81.68,117.42,9526.0
2177,05/30/2022 19,84.6,117.4,9371.0
2178,05/30/2022 20,84.45,117.38,9239.0
2179,05/30/2022 21,86.94,117.36,9186.0
2180,05/30/2022 22,88.19,117.34,9084.0
2181,05/30/2022 23,83.71,117.32,8981.0
2182,05/30/2022 24,73.92,117.29,8743.0
2183,05/31/2022 01,66.75,117.26,8510.0
2184,05/31/2022 02,70.32,117.24,8361.0
2185,05/31/2022 03,84.22,117.24,8299.0
2186,05/31/2022 04,86.03,117.24,8282.0
2187,05/31/2022 05,90.47,117.24,8315.0
2188,05/31/2022 06,95.71,117.25,8386.0
2189,05/31/2022 07,387.06,117.65,8553.0
2190,05/31/2022 08,206.37,117.81,8812.0
2191,05/31/2022 09,235.56,117.99,8963.0
2192,05/31/2022 10,194.86,118.13,9053.0
2193,05/31/2022 11,104.21,118.15,9179.0
2194,05/31/2022 12,193.56,118.29,9245.0
2195,05/31/2022 13,222.03,118.47,9253.0
2196,05/31/2022 14,311.75,118.77,9247.0
2197,05/31/2022 15,263.51,119.02,9234.0
2198,05/31/2022 16,472.39,119.55,9241.0
2199,05/31/2022 17,582.57,120.23,9295.0
2200,05/31/2022 18,522.61,120.83,9288.0
2201,05/31/2022 19,285.46,121.06,9132.0
2202,05/31/2022 20,384.34,121.36,9074.0
2203,05/31/2022 21,283.18,121.6,8930.0
2204,05/31/2022 22,213.44,121.76,8847.0
2205,05/31/2022 23,114.59,121.79,8875.0
2206,05/31/2022 24,280.55,122.07,8603.0
2207,06/01/2022 01,121.28,122.13,8462.0
2208,06/01/2022 02,99.51,122.15,8427.0
2209,06/01/2022 03,112.33,122.19,8328.0
2210,06/01/2022 04,94.32,122.22,8257.0
2211,06/01/2022 05,98.88,122.23,8334.0
2212,06/01/2022 06,94.17,122.21,8338.0
2213,06/01/2022 07,359.17,122.57,8529.0
2214,06/01/2022 08,214.65,122.73,8887.0
2215,06/01/2022 09,179.26,122.83,9120.0
2216,06/01/2022 10,224.51,122.99,9181.0
2217,06/01/2022 11,211.94,123.14,9271.0
2218,06/01/2022 12,477.37,123.65,9268.0
2219,06/01/2022 13,485.85,124.05,9332.0
2220,06/01/2022 14,559.57,124.38,9373.0
2221,06/01/2022 15,216.73,124.47,9334.0
2222,06/01/2022 16,331.81,124.72,9383.0
2223,06/01/2022 17,488.01,125.2,9432.0
2224,06/01/2022 18,184.33,125.25,9439.0
2225,06/01/2022 19,119.06,125.22,9313.0
2226,06/01/2022 20,282.63,125.45,9226.0
2227,06/01/2022 21,372.78,125.81,9039.0
2228,06/01/2022 22,167.21,125.9,8927.0
2229,06/01/2022 23,137.78,125.96,8863.0
2230,06/01/2022 24,100.86,125.98,8672.0
2231,06/02/2022 01,160.36,126.09,8434.0
2232,06/02/2022 02,173.26,126.22,8318.0
2233,06/02/2022 03,93.03,126.23,8274.0
2234,06/02/2022 04,90.0,126.23,8273.0
2235,06/02/2022 05,90.0,126.22,8266.0
2236,06/02/2022 06,86.99,126.13,8316.0
2237,06/02/2022 07,216.48,126.0,8567.0
2238,06/02/2022 08,105.82,125.87,8915.0
2239,06/02/2022 09,108.23,125.58,9236.0
2240,06/02/2022 10,105.77,125.39,9409.0
2241,06/02/2022 11,219.71,125.49,9496.0
2242,06/02/2022 12,127.01,125.4,9540.0
2243,06/02/2022 13,203.31,125.45,9579.0
2244,06/02/2022 14,235.42,125.55,9536.0
2245,06/02/2022 15,181.97,125.51,9492.0
2246,06/02/2022 16,381.47,125.75,9515.0
2247,06/02/2022 17,399.09,125.94,9505.0
2248,06/02/2022 18,391.89,126.3,9460.0
2249,06/02/2022 19,261.92,126.49,9296.0
2250,06/02/2022 20,332.37,126.82,9210.0
2251,06/02/2022 21,358.67,127.19,9085.0
2252,06/02/2022 22,122.76,127.24,9044.0
2253,06/02/2022 23,90.76,127.26,9046.0
2254,06/02/2022 24,87.64,127.28,8816.0
2255,06/03/2022 01,92.37,127.3,8564.0
2256,06/03/2022 02,83.82,127.32,8402.0
2257,06/03/2022 03,73.09,127.32,8338.0
2258,06/03/2022 04,59.3,127.28,8307.0
2259,06/03/2022 05,61.93,127.25,8325.0
2260,06/03/2022 06,75.95,127.25,8361.0
2261,06/03/2022 07,82.41,127.23,8596.0
2262,06/03/2022 08,84.11,127.2,8986.0
2263,06/03/2022 09,108.28,127.19,9247.0
2264,06/03/2022 10,117.88,127.19,9510.0
2265,06/03/2022 11,127.25,127.22,9701.0
2266,06/03/2022 12,148.28,127.3,9780.0
2267,06/03/2022 13,134.82,127.37,9794.0
2268,06/03/2022 14,118.84,127.42,9784.0
2269,06/03/2022 15,111.93,127.45,9776.0
2270,06/03/2022 16,111.35,127.48,9801.0
2271,06/03/2022 17,133.81,127.53,9789.0
2272,06/03/2022 18,184.57,127.66,9691.0
2273,06/03/2022 19,447.45,128.14,9404.0
2274,06/03/2022 20,364.09,128.48,9187.0
2275,06/03/2022 21,290.9,128.57,9098.0
2276,06/03/2022 22,279.52,128.79,8959.0
2277,06/03/2022 23,122.58,128.81,8983.0
2278,06/03/2022 24,141.45,128.87,8817.0
2279,06/04/2022 01,124.53,128.92,8615.0
2280,06/04/2022 02,99.29,128.93,8458.0
2281,06/04/2022 03,89.39,128.93,8338.0
2282,06/04/2022 04,84.83,128.91,8294.0
2283,06/04/2022 05,79.06,128.88,8280.0
2284,06/04/2022 06,63.45,128.83,8224.0
2285,06/04/2022 07,66.48,128.77,8303.0
2286,06/04/2022 08,77.73,128.72,8493.0
2287,06/04/2022 09,86.38,128.52,8716.0
2288,06/04/2022 10,85.85,128.25,8951.0
2289,06/04/2022 11,85.98,127.35,9136.0
2290,06/04/2022 12,83.25,126.81,9231.0
2291,06/04/2022 13,83.82,125.99,9272.0
2292,06/04/2022 14,96.8,125.33,9246.0
2293,06/04/2022 15,101.91,125.1,9236.0
2294,06/04/2022 16,106.75,125.08,9240.0
2295,06/04/2022 17,120.1,125.08,9273.0
2296,06/04/2022 18,146.87,125.14,9282.0
2297,06/04/2022 19,103.77,125.17,9196.0
2298,06/04/2022 20,106.73,125.19,9068.0
2299,06/04/2022 21,98.84,125.2,8978.0
2300,06/04/2022 22,99.15,125.16,8922.0
2301,06/04/2022 23,100.41,125.17,8849.0
2302,06/04/2022 24,104.09,125.21,8639.0
2303,06/05/2022 01,101.7,125.29,8442.0
2304,06/05/2022 02,83.87,125.36,8292.0
2305,06/05/2022 03,78.89,125.45,8207.0
2306,06/05/2022 04,66.41,125.53,8160.0
2307,06/05/2022 05,57.17,125.54,8137.0
2308,06/05/2022 06,55.77,125.53,8110.0
2309,06/05/2022 07,55.58,125.51,8139.0
2310,06/05/2022 08,56.65,125.47,8284.0
2311,06/05/2022 09,58.45,125.44,8511.0
2312,06/05/2022 10,73.88,125.43,8755.0
2313,06/05/2022 11,78.97,125.42,8891.0
2314,06/05/2022 12,79.52,125.42,9027.0
2315,06/05/2022 13,90.42,125.43,9082.0
2316,06/05/2022 14,85.49,125.41,9097.0
2317,06/05/2022 15,79.62,125.39,9122.0
2318,06/05/2022 16,66.92,125.36,9192.0
2319,06/05/2022 17,79.11,125.33,9295.0
2320,06/05/2022 18,93.71,125.33,9333.0
2321,06/05/2022 19,150.68,125.4,9196.0
2322,06/05/2022 20,117.21,125.41,9151.0
2323,06/05/2022 21,130.91,125.39,9113.0
2324,06/05/2022 22,108.05,125.18,9000.0
2325,06/05/2022 23,104.25,125.16,8858.0
2326,06/05/2022 24,88.32,125.15,8600.0
2327,06/06/2022 01,60.59,125.11,8410.0
2328,06/06/2022 02,53.52,125.02,8296.0
2329,06/06/2022 03,51.53,124.93,8255.0
2330,06/06/2022 04,50.02,124.86,8224.0
2331,06/06/2022 05,50.95,124.78,8248.0
2332,06/06/2022 06,54.67,124.7,8358.0
2333,06/06/2022 07,64.31,124.64,8686.0
2334,06/06/2022 08,71.46,124.58,8989.0
2335,06/06/2022 09,211.46,124.68,9077.0
2336,06/06/2022 10,107.0,124.63,9255.0
2337,06/06/2022 11,106.92,124.62,9413.0
2338,06/06/2022 12,111.59,124.61,9490.0
2339,06/06/2022 13,149.75,124.64,9507.0
2340,06/06/2022 14,116.77,124.64,9501.0
2341,06/06/2022 15,114.93,124.65,9460.0
2342,06/06/2022 16,108.39,124.62,9487.0
2343,06/06/2022 17,107.54,124.53,9568.0
2344,06/06/2022 18,107.53,124.49,9530.0
2345,06/06/2022 19,135.33,124.52,9266.0
2346,06/06/2022 20,226.05,124.67,9146.0
2347,06/06/2022 21,183.49,124.69,9092.0
2348,06/06/2022 22,279.49,124.65,9026.0
2349,06/06/2022 23,250.41,124.83,8817.0
2350,06/06/2022 24,198.72,124.94,8575.0
2351,06/07/2022 01,121.71,124.97,8429.0
2352,06/07/2022 02,116.91,125.0,8337.0
2353,06/07/2022 03,112.38,125.02,8298.0
2354,06/07/2022 04,109.0,125.01,8277.0
2355,06/07/2022 05,111.74,124.99,8311.0
2356,06/07/2022 06,105.44,124.97,8390.0
2357,06/07/2022 07,109.99,124.96,8558.0
2358,06/07/2022 08,88.34,124.94,8824.0
2359,06/07/2022 09,85.7,124.88,9020.0
2360,06/07/2022 10,87.89,124.84,9141.0
2361,06/07/2022 11,198.63,124.95,9152.0
2362,06/07/2022 12,185.65,125.03,9228.0
2363,06/07/2022 13,256.69,125.22,9310.0
2364,06/07/2022 14,220.53,125.37,9242.0
2365,06/07/2022 15,266.34,125.6,9256.0
2366,06/07/2022 16,324.91,125.93,9230.0
2367,06/07/2022 17,432.59,126.41,9176.0
2368,06/07/2022 18,474.64,126.96,9148.0
2369,06/07/2022 19,389.17,127.37,9001.0
2370,06/07/2022 20,415.25,127.81,8996.0
2371,06/07/2022 21,342.08,128.13,8971.0
2372,06/07/2022 22,528.26,128.69,8905.0
2373,06/07/2022 23,179.14,128.8,8822.0
2374,06/07/2022 24,119.41,128.84,8674.0
2375,06/08/2022 01,205.47,128.99,8454.0
2376,06/08/2022 02,277.4,129.25,8300.0
2377,06/08/2022 03,116.55,129.27,8296.0
2378,06/08/2022 04,103.39,129.28,8302.0
2379,06/08/2022 05,102.37,129.27,8319.0
2380,06/08/2022 06,102.01,129.26,8373.0
2381,06/08/2022 07,109.76,129.24,8658.0
2382,06/08/2022 08,174.66,129.3,9024.0
2383,06/08/2022 09,145.6,129.17,9203.0
2384,06/08/2022 10,121.11,129.11,9400.0
2385,06/08/2022 11,150.0,128.86,9512.0
2386,06/08/2022 12,236.41,128.59,9598.0
2387,06/08/2022 13,121.17,128.27,9623.0
2388,06/08/2022 14,120.6,128.11,9657.0
2389,06/08/2022 15,121.11,128.03,9655.0
2390,06/08/2022 16,117.65,128.01,9655.0
2391,06/08/2022 17,114.84,127.99,9727.0
2392,06/08/2022 18,108.87,127.96,9720.0
2393,06/08/2022 19,87.14,127.92,9555.0
2394,06/08/2022 20,96.47,127.88,9453.0
2395,06/08/2022 21,99.33,127.84,9343.0
2396,06/08/2022 22,100.24,127.78,9213.0
2397,06/08/2022 23,94.25,127.77,9105.0
2398,06/08/2022 24,90.15,127.74,8880.0
2399,06/09/2022 01,88.31,127.75,8620.0
2400,06/09/2022 02,77.82,127.76,8462.0
2401,06/09/2022 03,74.64,127.77,8376.0
2402,06/09/2022 04,74.67,127.78,8350.0
2403,06/09/2022 05,69.77,127.79,8383.0
2404,06/09/2022 06,71.52,127.8,8454.0
2405,06/09/2022 07,84.3,127.81,8728.0
2406,06/09/2022 08,99.61,127.84,9120.0
2407,06/09/2022 09,114.36,127.89,9348.0
2408,06/09/2022 10,106.57,127.94,9517.0
2409,06/09/2022 11,114.43,128.01,9648.0
2410,06/09/2022 12,156.93,128.13,9706.0
2411,06/09/2022 13,246.16,128.38,9697.0
2412,06/09/2022 14,292.56,128.67,9708.0
2413,06/09/2022 15,241.29,128.9,9673.0
2414,06/09/2022 16,175.0,129.04,9736.0
2415,06/09/2022 17,183.25,129.18,9840.0
2416,06/09/2022 18,137.88,129.26,9874.0
2417,06/09/2022 19,107.9,129.28,9749.0
2418,06/09/2022 20,104.76,129.28,9678.0
2419,06/09/2022 21,108.32,129.26,9585.0
2420,06/09/2022 22,108.07,129.12,9483.0
2421,06/09/2022 23,107.38,129.09,9350.0
2422,06/09/2022 24,108.96,129.09,9042.0
2423,06/10/2022 01,114.12,129.12,8769.0
2424,06/10/2022 02,99.63,129.13,8589.0
2425,06/10/2022 03,79.15,129.12,8526.0
2426,06/10/2022 04,65.76,129.09,8504.0
2427,06/10/2022 05,56.88,129.04,8559.0
2428,06/10/2022 06,51.68,128.98,8651.0
2429,06/10/2022 07,57.44,128.88,8936.0
2430,06/10/2022 08,69.16,128.85,9361.0
2431,06/10/2022 09,88.67,128.84,9622.0
2432,06/10/2022 10,90.74,128.84,9788.0
2433,06/10/2022 11,96.55,128.84,9862.0
2434,06/10/2022 12,98.36,128.85,9914.0
2435,06/10/2022 13,96.86,128.83,9962.0
2436,06/10/2022 14,91.56,128.76,9969.0
2437,06/10/2022 15,98.52,128.63,9931.0
2438,06/10/2022 16,97.84,128.53,9935.0
2439,06/10/2022 17,98.46,128.42,9943.0
2440,06/10/2022 18,98.35,128.32,9913.0
2441,06/10/2022 19,87.93,128.25,9810.0
2442,06/10/2022 20,61.35,128.08,9693.0
2443,06/10/2022 21,60.11,127.88,9562.0
2444,06/10/2022 22,78.31,127.75,9394.0
2445,06/10/2022 23,76.04,127.62,9329.0
2446,06/10/2022 24,64.87,127.38,9132.0
2447,06/11/2022 01,57.95,127.32,8833.0
2448,06/11/2022 02,57.56,127.24,8650.0
2449,06/11/2022 03,58.27,127.14,8544.0
2450,06/11/2022 04,55.13,126.98,8481.0
2451,06/11/2022 05,43.58,126.87,8477.0
2452,06/11/2022 06,53.64,126.71,8433.0
2453,06/11/2022 07,56.92,126.47,8474.0
2454,06/11/2022 08,56.28,126.33,8721.0
2455,06/11/2022 09,70.99,125.73,8991.0
2456,06/11/2022 10,75.75,125.64,9242.0
2457,06/11/2022 11,65.73,125.26,9419.0
2458,06/11/2022 12,78.12,124.55,9538.0
2459,06/11/2022 13,78.51,124.5,9573.0
2460,06/11/2022 14,85.52,124.47,9571.0
2461,06/11/2022 15,81.09,124.45,9530.0
2462,06/11/2022 16,74.03,124.4,9547.0
2463,06/11/2022 17,89.85,124.19,9660.0
2464,06/11/2022 18,91.42,123.93,9668.0
2465,06/11/2022 19,96.54,123.82,9466.0
2466,06/11/2022 20,88.72,123.56,9325.0
2467,06/11/2022 21,77.36,123.34,9264.0
2468,06/11/2022 22,80.78,123.23,9164.0
2469,06/11/2022 23,58.14,123.19,9130.0
2470,06/11/2022 24,57.45,123.09,8898.0
2471,06/12/2022 01,64.19,123.04,8662.0
2472,06/12/2022 02,54.32,122.97,8541.0
2473,06/12/2022 03,52.51,122.81,8444.0
2474,06/12/2022 04,40.68,122.74,8412.0
2475,06/12/2022 05,49.75,122.63,8353.0
2476,06/12/2022 06,49.75,122.52,8250.0
2477,06/12/2022 07,49.75,122.34,8268.0
2478,06/12/2022 08,52.07,122.27,8445.0
2479,06/12/2022 09,65.17,122.21,8719.0
2480,06/12/2022 10,67.34,122.16,8948.0
2481,06/12/2022 11,78.26,122.11,9131.0
2482,06/12/2022 12,88.51,122.1,9232.0
2483,06/12/2022 13,91.86,122.11,9284.0
2484,06/12/2022 14,100.34,122.14,9312.0
2485,06/12/2022 15,104.99,122.17,9349.0
2486,06/12/2022 16,105.09,122.22,9384.0
2487,06/12/2022 17,108.0,122.26,9486.0
2488,06/12/2022 18,145.49,122.35,9549.0
2489,06/12/2022 19,151.74,122.44,9469.0
2490,06/12/2022 20,143.05,122.5,9303.0
2491,06/12/2022 21,108.83,122.48,9307.0
2492,06/12/2022 22,93.32,122.31,9188.0
2493,06/12/2022 23,64.04,122.23,9092.0
2494,06/12/2022 24,55.02,122.21,8831.0
2495,06/13/2022 01,52.97,122.19,8589.0
2496,06/13/2022 02,54.5,122.18,8469.0
2497,06/13/2022 03,53.31,122.17,8405.0
2498,06/13/2022 04,52.47,122.15,8392.0
2499,06/13/2022 05,53.83,122.14,8410.0
2500,06/13/2022 06,56.48,122.13,8487.0
2501,06/13/2022 07,69.83,122.13,8787.0
2502,06/13/2022 08,89.01,122.13,9217.0
2503,06/13/2022 09,103.77,122.13,9462.0
2504,06/13/2022 10,144.98,122.21,9582.0
2505,06/13/2022 11,173.46,122.31,9656.0
2506,06/13/2022 12,96.88,122.26,9817.0
2507,06/13/2022 13,214.89,122.42,9876.0
2508,06/13/2022 14,195.72,122.56,9840.0
2509,06/13/2022 15,172.81,122.68,9856.0
2510,06/13/2022 16,106.27,122.72,10000.0
2511,06/13/2022 17,139.93,122.79,10058.0
2512,06/13/2022 18,88.68,122.78,10075.0
2513,06/13/2022 19,83.23,122.78,9935.0
2514,06/13/2022 20,85.58,122.76,9824.0
2515,06/13/2022 21,88.28,122.76,9698.0
2516,06/13/2022 22,83.31,122.75,9615.0
2517,06/13/2022 23,82.32,122.76,9448.0
2518,06/13/2022 24,66.97,122.77,9158.0
2519,06/14/2022 01,54.07,122.76,8896.0
2520,06/14/2022 02,46.66,122.74,8676.0
2521,06/14/2022 03,30.44,122.7,8584.0
2522,06/14/2022 04,0.0,122.62,8558.0
2523,06/14/2022 05,0.0,122.53,8601.0
2524,06/14/2022 06,10.93,122.46,8680.0
2525,06/14/2022 07,48.96,122.45,8992.0
2526,06/14/2022 08,67.39,122.45,9500.0
2527,06/14/2022 09,88.06,122.48,9757.0
2528,06/14/2022 10,97.15,122.53,9911.0
2529,06/14/2022 11,125.78,122.59,9964.0
2530,06/14/2022 12,202.13,122.75,9930.0
2531,06/14/2022 13,211.85,122.94,9875.0
2532,06/14/2022 14,231.33,123.14,9789.0
2533,06/14/2022 15,120.75,123.2,9702.0
2534,06/14/2022 16,92.9,123.21,9817.0
2535,06/14/2022 17,95.2,123.22,9873.0
2536,06/14/2022 18,159.5,122.85,9875.0
2537,06/14/2022 19,126.51,122.49,9751.0
2538,06/14/2022 20,96.54,122.11,9619.0
2539,06/14/2022 21,70.21,121.72,9558.0
2540,06/14/2022 22,70.47,121.39,9500.0
2541,06/14/2022 23,65.86,121.26,9312.0
2542,06/14/2022 24,54.4,121.13,8976.0
2543,06/15/2022 01,48.7,121.07,8731.0
2544,06/15/2022 02,47.13,121.01,8620.0
2545,06/15/2022 03,48.13,120.96,8578.0
2546,06/15/2022 04,48.13,120.91,8584.0
2547,06/15/2022 05,50.52,120.88,8612.0
2548,06/15/2022 06,52.55,120.86,8744.0
2549,06/15/2022 07,76.16,120.87,9057.0
2550,06/15/2022 08,108.94,120.9,9455.0
2551,06/15/2022 09,129.48,120.95,9646.0
2552,06/15/2022 10,151.06,121.06,9704.0
2553,06/15/2022 11,268.29,121.34,9783.0
2554,06/15/2022 12,545.14,122.01,9768.0
2555,06/15/2022 13,603.27,122.74,9757.0
