,Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
6382,11/21/2020 23,31.81,46.4,9954.0
6383,11/21/2020 24,31.97,46.39,9766.0
6384,11/22/2020 01,34.03,46.38,9622.0
6385,11/22/2020 02,33.86,46.38,9552.0
6386,11/22/2020 03,31.09,46.37,9451.0
6387,11/22/2020 04,32.25,46.36,9434.0
6388,11/22/2020 05,30.27,46.35,9488.0
6389,11/22/2020 06,31.39,46.33,9543.0
6390,11/22/2020 07,30.73,46.0,9702.0
6391,11/22/2020 08,30.01,45.66,9915.0
6392,11/22/2020 09,30.06,45.12,10083.0
6393,11/22/2020 10,33.83,44.61,10249.0
6394,11/22/2020 11,34.19,44.1,10386.0
6395,11/22/2020 12,34.18,43.74,10431.0
6396,11/22/2020 13,34.78,43.38,10479.0
6397,11/22/2020 14,34.55,43.3,10455.0
6398,11/22/2020 15,34.58,43.09,10397.0
6399,11/22/2020 16,34.48,42.9,10399.0
6400,11/22/2020 17,35.08,42.71,10685.0
6401,11/22/2020 18,36.0,42.63,10960.0
6402,11/22/2020 19,35.93,42.6,10815.0
6403,11/22/2020 20,35.92,42.59,10656.0
6404,11/22/2020 21,35.06,42.56,10486.0
6405,11/22/2020 22,33.88,42.55,10239.0
6406,11/22/2020 23,31.06,42.55,9952.0
6407,11/22/2020 24,30.61,42.54,9662.0
6408,11/23/2020 01,29.83,42.54,9431.0
6409,11/23/2020 02,29.04,42.54,9372.0
6410,11/23/2020 03,29.6,42.54,9344.0
6411,11/23/2020 04,29.67,42.53,9362.0
6412,11/23/2020 05,30.15,42.53,9453.0
6413,11/23/2020 06,32.99,42.52,9658.0
6414,11/23/2020 07,35.1,42.52,10042.0
6415,11/23/2020 08,64.6,42.55,10498.0
6416,11/23/2020 09,70.58,42.58,10709.0
6417,11/23/2020 10,69.64,42.61,10711.0
6418,11/23/2020 11,153.14,42.74,10685.0
6419,11/23/2020 12,141.11,42.85,10663.0
6420,11/23/2020 13,39.32,42.83,10682.0
6421,11/23/2020 14,35.78,42.48,10729.0
6422,11/23/2020 15,35.35,41.87,10682.0
6423,11/23/2020 16,34.97,41.26,10683.0
6424,11/23/2020 17,36.01,40.66,10874.0
6425,11/23/2020 18,69.47,40.49,11033.0
6426,11/23/2020 19,37.96,40.19,10887.0
6427,11/23/2020 20,34.52,40.04,10789.0
6428,11/23/2020 21,35.6,39.98,10643.0
6429,11/23/2020 22,35.97,39.97,10443.0
6430,11/23/2020 23,35.97,39.97,10148.0
6431,11/23/2020 24,35.47,39.96,9869.0
6432,11/24/2020 01,34.74,39.96,9681.0
6433,11/24/2020 02,34.64,39.95,9631.0
6434,11/24/2020 03,34.65,39.95,9593.0
6435,11/24/2020 04,34.54,39.94,9582.0
6436,11/24/2020 05,33.44,39.94,9632.0
6437,11/24/2020 06,34.21,39.93,9804.0
6438,11/24/2020 07,35.59,39.92,10183.0
6439,11/24/2020 08,44.25,39.92,10601.0
6440,11/24/2020 09,36.38,39.92,10761.0
6441,11/24/2020 10,33.77,39.91,10816.0
6442,11/24/2020 11,37.58,39.91,10864.0
6443,11/24/2020 12,35.39,39.91,10856.0
6444,11/24/2020 13,30.75,39.9,10811.0
6445,11/24/2020 14,30.56,39.89,10750.0
6446,11/24/2020 15,30.43,39.88,10700.0
6447,11/24/2020 16,32.12,39.87,10702.0
6448,11/24/2020 17,33.03,39.86,10903.0
6449,11/24/2020 18,32.17,39.86,10987.0
6450,11/24/2020 19,31.85,39.85,10887.0
6451,11/24/2020 20,34.44,39.85,10725.0
6452,11/24/2020 21,35.96,39.86,10517.0
6453,11/24/2020 22,35.44,39.86,10284.0
6454,11/24/2020 23,32.77,39.86,9897.0
6455,11/24/2020 24,30.01,39.86,9583.0
6456,11/25/2020 01,29.41,39.86,9408.0
6457,11/25/2020 02,28.09,39.86,9301.0
6458,11/25/2020 03,27.8,39.86,9237.0
6459,11/25/2020 04,27.8,39.86,9213.0
6460,11/25/2020 05,28.27,39.85,9257.0
6461,11/25/2020 06,29.77,39.84,9432.0
6462,11/25/2020 07,33.71,39.83,9795.0
6463,11/25/2020 08,41.67,39.83,10283.0
6464,11/25/2020 09,43.65,39.83,10421.0
6465,11/25/2020 10,72.06,39.87,10372.0
6466,11/25/2020 11,58.49,39.88,10425.0
6467,11/25/2020 12,42.75,39.88,10461.0
6468,11/25/2020 13,35.31,39.87,10465.0
6469,11/25/2020 14,35.06,39.87,10428.0
6470,11/25/2020 15,32.47,39.86,10407.0
6471,11/25/2020 16,33.26,39.84,10407.0
6472,11/25/2020 17,36.87,39.83,10825.0
6473,11/25/2020 18,36.66,39.83,10970.0
6474,11/25/2020 19,35.36,39.82,10748.0
6475,11/25/2020 20,34.55,39.81,10645.0
6476,11/25/2020 21,34.6,39.81,10475.0
6477,11/25/2020 22,32.86,39.81,10349.0
6478,11/25/2020 23,31.58,39.81,10010.0
6479,11/25/2020 24,33.07,39.82,9680.0
6480,11/26/2020 01,32.84,39.82,9472.0
6481,11/26/2020 02,30.91,39.82,9362.0
6482,11/26/2020 03,30.34,39.81,9322.0
6483,11/26/2020 04,31.33,39.81,9345.0
6484,11/26/2020 05,34.2,39.8,9396.0
6485,11/26/2020 06,34.34,39.79,9556.0
6486,11/26/2020 07,36.03,39.78,9931.0
6487,11/26/2020 08,39.35,39.78,10389.0
6488,11/26/2020 09,37.48,39.78,10568.0
6489,11/26/2020 10,37.53,39.78,10580.0
6490,11/26/2020 11,38.11,39.78,10599.0
6491,11/26/2020 12,36.0,39.78,10547.0
6492,11/26/2020 13,35.87,39.78,10544.0
6493,11/26/2020 14,35.88,39.78,10533.0
6494,11/26/2020 15,35.23,39.77,10458.0
6495,11/26/2020 16,33.99,39.77,10537.0
6496,11/26/2020 17,35.84,39.76,10824.0
6497,11/26/2020 18,36.09,39.76,10961.0
6498,11/26/2020 19,35.31,39.76,10774.0
6499,11/26/2020 20,35.25,39.75,10630.0
6500,11/26/2020 21,35.25,39.75,10429.0
6501,11/26/2020 22,34.78,39.75,10198.0
6502,11/26/2020 23,35.11,39.76,9835.0
6503,11/26/2020 24,33.25,39.76,9535.0
6504,11/27/2020 01,32.76,39.76,9274.0
6505,11/27/2020 02,33.74,39.76,9160.0
6506,11/27/2020 03,31.34,39.76,9071.0
6507,11/27/2020 04,31.81,39.75,9121.0
6508,11/27/2020 05,32.51,39.74,9209.0
6509,11/27/2020 06,34.32,39.72,9421.0
6510,11/27/2020 07,35.9,39.62,9800.0
6511,11/27/2020 08,36.17,39.53,10266.0
6512,11/27/2020 09,36.39,39.39,10402.0
6513,11/27/2020 10,35.76,39.19,10435.0
6514,11/27/2020 11,36.2,38.8,10455.0
6515,11/27/2020 12,38.69,38.77,10420.0
6516,11/27/2020 13,33.59,38.75,10438.0
6517,11/27/2020 14,34.17,38.74,10432.0
6518,11/27/2020 15,34.2,38.74,10359.0
6519,11/27/2020 16,35.54,38.73,10395.0
6520,11/27/2020 17,35.96,38.73,10641.0
6521,11/27/2020 18,36.2,38.73,10868.0
6522,11/27/2020 19,34.9,38.72,10660.0
6523,11/27/2020 20,34.11,38.72,10479.0
6524,11/27/2020 21,34.16,38.72,10268.0
6525,11/27/2020 22,32.88,38.72,10013.0
6526,11/27/2020 23,30.01,38.71,9794.0
6527,11/27/2020 24,29.69,38.7,9537.0
6528,11/28/2020 01,29.59,38.7,9406.0
6529,11/28/2020 02,29.83,38.69,9237.0
6530,11/28/2020 03,30.45,38.68,9216.0
6531,11/28/2020 04,28.49,38.67,9234.0
6532,11/28/2020 05,28.02,38.66,9258.0
6533,11/28/2020 06,28.17,38.64,9317.0
6534,11/28/2020 07,28.59,38.62,9449.0
6535,11/28/2020 08,30.09,38.6,9739.0
6536,11/28/2020 09,30.52,38.58,9968.0
6537,11/28/2020 10,30.72,38.56,10097.0
6538,11/28/2020 11,30.68,38.53,10238.0
6539,11/28/2020 12,33.05,38.42,10264.0
6540,11/28/2020 13,37.3,38.42,10178.0
6541,11/28/2020 14,37.56,38.42,10158.0
6542,11/28/2020 15,37.56,38.43,10111.0
6543,11/28/2020 16,37.61,38.43,10186.0
6544,11/28/2020 17,45.15,38.44,10542.0
6545,11/28/2020 18,106.89,38.53,10786.0
6546,11/28/2020 19,76.84,38.58,10631.0
6547,11/28/2020 20,41.37,38.58,10520.0
6548,11/28/2020 21,37.79,38.57,10432.0
6549,11/28/2020 22,37.72,38.57,10236.0
6550,11/28/2020 23,37.6,38.57,10069.0
6551,11/28/2020 24,36.22,38.57,9793.0
6552,11/29/2020 01,34.67,38.57,9619.0
6553,11/29/2020 02,29.92,38.57,9524.0
6554,11/29/2020 03,28.66,38.57,9450.0
6555,11/29/2020 04,28.48,38.56,9435.0
6556,11/29/2020 05,30.3,38.56,9410.0
6557,11/29/2020 06,30.57,38.56,9452.0
6558,11/29/2020 07,30.68,38.55,9594.0
6559,11/29/2020 08,31.51,38.55,9808.0
6560,11/29/2020 09,32.25,38.54,9984.0
6561,11/29/2020 10,34.17,38.54,10126.0
6562,11/29/2020 11,35.88,38.54,10244.0
6563,11/29/2020 12,35.88,38.53,10308.0
6564,11/29/2020 13,36.25,38.53,10304.0
6565,11/29/2020 14,36.07,38.53,10212.0
6566,11/29/2020 15,36.07,38.54,10177.0
6567,11/29/2020 16,36.69,38.54,10289.0
6568,11/29/2020 17,38.49,38.54,10636.0
6569,11/29/2020 18,37.09,38.54,10939.0
6570,11/29/2020 19,36.79,38.55,10744.0
6571,11/29/2020 20,36.63,38.55,10553.0
6572,11/29/2020 21,37.46,38.56,10330.0
6573,11/29/2020 22,36.61,38.57,10136.0
6574,11/29/2020 23,33.91,38.58,9879.0
6575,11/29/2020 24,32.85,38.58,9600.0
6576,11/30/2020 01,29.34,38.58,9417.0
6577,11/30/2020 02,28.01,38.57,9312.0
6578,11/30/2020 03,28.0,38.56,9259.0
6579,11/30/2020 04,28.0,38.55,9232.0
6580,11/30/2020 05,28.28,38.54,9294.0
6581,11/30/2020 06,29.82,38.52,9460.0
6582,11/30/2020 07,33.57,38.52,9840.0
6583,11/30/2020 08,36.04,38.51,10290.0
6584,11/30/2020 09,36.1,38.5,10459.0
6585,11/30/2020 10,36.92,38.49,10449.0
6586,11/30/2020 11,36.8,38.47,10451.0
6587,11/30/2020 12,37.72,38.47,10528.0
6588,11/30/2020 13,37.24,38.48,10540.0
6589,11/30/2020 14,36.37,38.48,10525.0
6590,11/30/2020 15,36.42,38.48,10505.0
6591,11/30/2020 16,36.22,38.48,10525.0
6592,11/30/2020 17,36.17,38.47,10769.0
6593,11/30/2020 18,36.13,38.47,10935.0
6594,11/30/2020 19,34.56,38.47,10736.0
6595,11/30/2020 20,33.03,38.46,10486.0
6596,11/30/2020 21,32.22,38.46,10316.0
6597,11/30/2020 22,32.22,38.46,10066.0
6598,11/30/2020 23,31.78,38.45,9818.0
6599,11/30/2020 24,31.73,38.45,9545.0
6600,12/01/2020 01,28.62,38.45,9324.0
6601,12/01/2020 02,31.34,38.45,9221.0
6602,12/01/2020 03,32.85,38.45,9157.0
6603,12/01/2020 04,34.34,38.45,9127.0
6604,12/01/2020 05,36.29,38.46,9184.0
6605,12/01/2020 06,36.41,38.47,9365.0
6606,12/01/2020 07,38.45,38.48,9705.0
6607,12/01/2020 08,37.82,38.49,10218.0
6608,12/01/2020 09,38.65,38.5,10437.0
6609,12/01/2020 10,38.59,38.51,10437.0
6610,12/01/2020 11,36.26,38.51,10430.0
6611,12/01/2020 12,37.25,38.51,10446.0
6612,12/01/2020 13,41.79,38.53,10435.0
6613,12/01/2020 14,44.51,38.54,10404.0
6614,12/01/2020 15,38.15,38.54,10369.0
6615,12/01/2020 16,36.81,38.54,10341.0
6616,12/01/2020 17,73.32,38.59,10640.0
6617,12/01/2020 18,39.38,38.59,10927.0
6618,12/01/2020 19,40.1,38.6,10749.0
6619,12/01/2020 20,35.97,38.6,10615.0
6620,12/01/2020 21,34.99,38.6,10430.0
6621,12/01/2020 22,34.35,38.6,10199.0
6622,12/01/2020 23,33.88,38.6,9944.0
6623,12/01/2020 24,32.38,38.61,9630.0
6624,12/02/2020 01,33.29,38.61,9454.0
6625,12/02/2020 02,33.27,38.62,9338.0
6626,12/02/2020 03,33.77,38.63,9280.0
6627,12/02/2020 04,36.05,38.64,9272.0
6628,12/02/2020 05,36.22,38.65,9339.0
6629,12/02/2020 06,38.14,38.65,9505.0
6630,12/02/2020 07,38.69,38.66,9836.0
6631,12/02/2020 08,38.6,38.67,10267.0
6632,12/02/2020 09,39.82,38.67,10425.0
6633,12/02/2020 10,39.04,38.67,10343.0
6634,12/02/2020 11,39.13,38.68,10348.0
6635,12/02/2020 12,38.46,38.68,10305.0
6636,12/02/2020 13,38.43,38.68,10267.0
6637,12/02/2020 14,43.78,38.68,10223.0
6638,12/02/2020 15,70.0,38.73,10178.0
6639,12/02/2020 16,72.47,38.77,10257.0
6640,12/02/2020 17,118.08,38.88,10516.0
6641,12/02/2020 18,114.59,38.99,10791.0
6642,12/02/2020 19,52.36,39.0,10642.0
6643,12/02/2020 20,42.35,39.01,10542.0
6644,12/02/2020 21,38.29,39.01,10442.0
6645,12/02/2020 22,36.36,39.01,10264.0
6646,12/02/2020 23,34.37,39.01,9972.0
6647,12/02/2020 24,32.87,39.01,9648.0
6648,12/03/2020 01,30.97,39.01,9429.0
6649,12/03/2020 02,30.82,39.01,9345.0
6650,12/03/2020 03,28.29,39.01,9264.0
6651,12/03/2020 04,28.06,39.0,9236.0
6652,12/03/2020 05,29.81,39.0,9254.0
6653,12/03/2020 06,30.2,39.0,9422.0
6654,12/03/2020 07,32.14,38.99,9767.0
6655,12/03/2020 08,35.81,38.98,10225.0
6656,12/03/2020 09,37.79,38.99,10453.0
6657,12/03/2020 10,36.6,38.99,10466.0
6658,12/03/2020 11,36.51,38.98,10475.0
6659,12/03/2020 12,36.31,38.98,10482.0
6660,12/03/2020 13,36.32,38.98,10431.0
6661,12/03/2020 14,36.25,38.98,10396.0
6662,12/03/2020 15,36.36,38.98,10298.0
6663,12/03/2020 16,36.58,38.98,10348.0
6664,12/03/2020 17,38.21,38.98,10628.0
6665,12/03/2020 18,38.62,38.98,10843.0
6666,12/03/2020 19,38.52,38.98,10689.0
6667,12/03/2020 20,37.11,38.97,10545.0
6668,12/03/2020 21,36.56,38.97,10389.0
6669,12/03/2020 22,36.76,38.98,10162.0
6670,12/03/2020 23,32.38,38.98,9912.0
6671,12/03/2020 24,30.58,38.98,9675.0
6672,12/04/2020 01,29.98,38.98,9498.0
6673,12/04/2020 02,29.19,38.98,9405.0
6674,12/04/2020 03,27.51,38.98,9364.0
6675,12/04/2020 04,27.4,38.97,9331.0
6676,12/04/2020 05,26.87,38.97,9344.0
6677,12/04/2020 06,26.85,38.96,9458.0
6678,12/04/2020 07,28.21,38.95,9743.0
6679,12/04/2020 08,30.46,38.95,10081.0
6680,12/04/2020 09,32.37,38.94,10254.0
6681,12/04/2020 10,33.41,38.94,10299.0
6682,12/04/2020 11,33.72,38.94,10323.0
6683,12/04/2020 12,35.44,38.94,10307.0
6684,12/04/2020 13,35.81,38.94,10291.0
6685,12/04/2020 14,35.92,38.93,10342.0
6686,12/04/2020 15,35.96,38.92,10366.0
6687,12/04/2020 16,35.94,38.92,10420.0
6688,12/04/2020 17,35.71,38.91,10676.0
6689,12/04/2020 18,35.54,38.9,10909.0
6690,12/04/2020 19,34.37,38.91,10698.0
6691,12/04/2020 20,33.73,38.91,10521.0
6692,12/04/2020 21,33.72,38.91,10345.0
6693,12/04/2020 22,33.17,38.91,10136.0
6694,12/04/2020 23,33.93,38.91,9894.0
6695,12/04/2020 24,34.74,38.92,9656.0
6696,12/05/2020 01,33.68,38.93,9420.0
6697,12/05/2020 02,30.23,38.93,9228.0
6698,12/05/2020 03,30.06,38.93,9137.0
6699,12/05/2020 04,30.1,38.94,9125.0
6700,12/05/2020 05,30.03,38.94,9122.0
6701,12/05/2020 06,30.03,38.94,9198.0
6702,12/05/2020 07,32.6,38.94,9389.0
6703,12/05/2020 08,34.73,38.94,9635.0
6704,12/05/2020 09,35.69,38.94,9839.0
6705,12/05/2020 10,35.89,38.94,9932.0
6706,12/05/2020 11,35.95,38.94,10045.0
6707,12/05/2020 12,39.33,38.94,10110.0
6708,12/05/2020 13,42.02,38.94,10085.0
6709,12/05/2020 14,48.0,38.96,10045.0
6710,12/05/2020 15,60.0,38.99,10010.0
6711,12/05/2020 16,38.68,38.99,10052.0
6712,12/05/2020 17,34.5,38.99,10383.0
6713,12/05/2020 18,34.76,38.98,10712.0
6714,12/05/2020 19,36.89,38.98,10546.0
6715,12/05/2020 20,34.84,38.98,10399.0
6716,12/05/2020 21,40.75,38.98,10275.0
6717,12/05/2020 22,39.06,38.97,10114.0
6718,12/05/2020 23,33.96,38.95,9850.0
6719,12/05/2020 24,32.31,38.94,9610.0
6720,12/06/2020 01,30.12,38.93,9428.0
6721,12/06/2020 02,29.33,38.92,9257.0
6722,12/06/2020 03,26.76,38.9,9160.0
6723,12/06/2020 04,29.16,38.89,9166.0
6724,12/06/2020 05,29.52,38.88,9167.0
6725,12/06/2020 06,29.11,38.87,9219.0
6726,12/06/2020 07,26.77,38.85,9285.0
6727,12/06/2020 08,28.21,38.84,9506.0
6728,12/06/2020 09,30.17,38.82,9670.0
6729,12/06/2020 10,30.16,38.81,9770.0
6730,12/06/2020 11,31.7,38.79,9887.0
6731,12/06/2020 12,35.61,38.7,10025.0
6732,12/06/2020 13,35.97,38.68,10012.0
6733,12/06/2020 14,36.07,38.68,9986.0
6734,12/06/2020 15,36.02,38.67,9998.0
6735,12/06/2020 16,36.04,38.65,10095.0
6736,12/06/2020 17,43.83,38.57,10497.0
6737,12/06/2020 18,55.68,38.07,10780.0
6738,12/06/2020 19,37.52,38.05,10567.0
6739,12/06/2020 20,36.03,38.04,10394.0
6740,12/06/2020 21,35.51,38.03,10250.0
6741,12/06/2020 22,34.19,38.03,10001.0
6742,12/06/2020 23,33.79,38.03,9748.0
6743,12/06/2020 24,32.0,38.02,9532.0
6744,12/07/2020 01,30.1,38.01,9310.0
6745,12/07/2020 02,29.09,38.0,9172.0
6746,12/07/2020 03,30.06,37.99,9114.0
6747,12/07/2020 04,29.97,37.98,9106.0
6748,12/07/2020 05,29.79,37.97,9167.0
6749,12/07/2020 06,30.1,37.95,9344.0
6750,12/07/2020 07,32.81,37.94,9684.0
6751,12/07/2020 08,34.87,37.94,10136.0
6752,12/07/2020 09,37.77,37.94,10364.0
6753,12/07/2020 10,35.83,37.93,10392.0
6754,12/07/2020 11,39.2,37.93,10467.0
6755,12/07/2020 12,38.43,37.92,10518.0
6756,12/07/2020 13,34.91,37.92,10394.0
6757,12/07/2020 14,34.09,37.92,10287.0
6758,12/07/2020 15,31.31,37.91,10189.0
6759,12/07/2020 16,32.25,37.9,10354.0
6760,12/07/2020 17,35.06,37.9,10698.0
6761,12/07/2020 18,38.22,37.9,10864.0
6762,12/07/2020 19,35.18,37.9,10594.0
6763,12/07/2020 20,35.39,37.91,10473.0
6764,12/07/2020 21,34.61,37.91,10318.0
6765,12/07/2020 22,33.62,37.91,10052.0
6766,12/07/2020 23,31.12,37.9,9706.0
6767,12/07/2020 24,30.97,37.9,9408.0
6768,12/08/2020 01,31.23,37.89,9276.0
6769,12/08/2020 02,31.24,37.89,9115.0
6770,12/08/2020 03,31.22,37.89,9041.0
6771,12/08/2020 04,31.27,37.89,9024.0
6772,12/08/2020 05,31.32,37.89,9068.0
6773,12/08/2020 06,32.32,37.89,9256.0
6774,12/08/2020 07,34.64,37.89,9630.0
6775,12/08/2020 08,37.0,37.89,10122.0
6776,12/08/2020 09,37.64,37.89,10350.0
6777,12/08/2020 10,37.85,37.9,10366.0
6778,12/08/2020 11,38.26,37.9,10387.0
6779,12/08/2020 12,38.29,37.9,10447.0
6780,12/08/2020 13,37.57,37.91,10421.0
6781,12/08/2020 14,38.03,37.91,10419.0
6782,12/08/2020 15,37.63,37.92,10393.0
6783,12/08/2020 16,37.47,37.92,10433.0
6784,12/08/2020 17,38.15,37.93,10716.0
6785,12/08/2020 18,37.82,37.93,10883.0
6786,12/08/2020 19,51.85,37.95,10662.0
6787,12/08/2020 20,63.47,37.99,10510.0
6788,12/08/2020 21,48.19,38.01,10314.0
6789,12/08/2020 22,40.11,38.02,10090.0
6790,12/08/2020 23,38.91,38.03,9783.0
6791,12/08/2020 24,40.98,38.04,9495.0
6792,12/09/2020 01,40.98,38.04,9291.0
6793,12/09/2020 02,38.51,38.05,9167.0
6794,12/09/2020 03,40.0,38.05,9079.0
6795,12/09/2020 04,39.36,38.06,9098.0
6796,12/09/2020 05,35.98,38.06,9219.0
6797,12/09/2020 06,34.97,38.05,9323.0
6798,12/09/2020 07,35.0,38.05,9639.0
6799,12/09/2020 08,34.99,38.05,10119.0
6800,12/09/2020 09,36.74,38.05,10405.0
6801,12/09/2020 10,37.63,38.05,10446.0
6802,12/09/2020 11,37.85,38.04,10427.0
6803,12/09/2020 12,37.74,38.04,10479.0
6804,12/09/2020 13,37.56,38.05,10452.0
6805,12/09/2020 14,37.29,38.05,10395.0
6806,12/09/2020 15,37.12,38.05,10422.0
6807,12/09/2020 16,38.25,38.06,10540.0
6808,12/09/2020 17,63.18,38.09,10782.0
6809,12/09/2020 18,398.87,38.6,10856.0
6810,12/09/2020 19,96.89,38.69,10659.0
6811,12/09/2020 20,62.66,38.73,10659.0
6812,12/09/2020 21,111.86,38.84,10525.0
6813,12/09/2020 22,47.82,38.86,10337.0
6814,12/09/2020 23,38.65,38.86,10033.0
6815,12/09/2020 24,41.4,38.88,9776.0
6816,12/10/2020 01,39.92,38.89,9478.0
6817,12/10/2020 02,41.26,38.9,9372.0
6818,12/10/2020 03,37.64,38.91,9301.0
6819,12/10/2020 04,36.16,38.92,9322.0
6820,12/10/2020 05,37.6,38.93,9362.0
6821,12/10/2020 06,37.76,38.93,9537.0
6822,12/10/2020 07,39.57,38.94,9896.0
6823,12/10/2020 08,38.14,38.95,10373.0
6824,12/10/2020 09,43.94,38.96,10659.0
6825,12/10/2020 10,37.79,38.96,10669.0
6826,12/10/2020 11,37.5,38.96,10678.0
6827,12/10/2020 12,40.49,38.96,10689.0
6828,12/10/2020 13,36.57,38.96,10626.0
6829,12/10/2020 14,37.42,38.96,10601.0
6830,12/10/2020 15,37.77,38.97,10635.0
6831,12/10/2020 16,46.6,38.98,10767.0
6832,12/10/2020 17,84.14,39.05,11028.0
6833,12/10/2020 18,93.21,39.13,11175.0
6834,12/10/2020 19,39.41,39.13,11007.0
6835,12/10/2020 20,38.19,39.13,10977.0
6836,12/10/2020 21,38.53,39.14,10871.0
6837,12/10/2020 22,40.5,39.14,10640.0
6838,12/10/2020 23,37.63,39.15,10290.0
6839,12/10/2020 24,38.02,39.16,10003.0
6840,12/11/2020 01,37.49,39.17,9844.0
6841,12/11/2020 02,37.82,39.17,9744.0
6842,12/11/2020 03,37.64,39.17,9663.0
6843,12/11/2020 04,37.65,39.18,9599.0
6844,12/11/2020 05,38.58,39.18,9701.0
6845,12/11/2020 06,40.37,39.18,9904.0
6846,12/11/2020 07,46.5,39.2,10257.0
6847,12/11/2020 08,39.37,39.2,10717.0
6848,12/11/2020 09,54.28,39.22,11027.0
6849,12/11/2020 10,64.23,39.26,11110.0
6850,12/11/2020 11,68.69,39.3,11145.0
6851,12/11/2020 12,78.1,39.36,11169.0
6852,12/11/2020 13,57.31,39.38,11142.0
6853,12/11/2020 14,61.1,39.42,11067.0
6854,12/11/2020 15,49.43,39.43,11027.0
6855,12/11/2020 16,61.59,39.46,11021.0
6856,12/11/2020 17,81.19,39.52,11205.0
6857,12/11/2020 18,187.81,39.62,11207.0
6858,12/11/2020 19,161.19,39.74,11058.0
6859,12/11/2020 20,70.74,39.78,11019.0
6860,12/11/2020 21,44.36,39.79,10928.0
6861,12/11/2020 22,34.87,39.78,10707.0
6862,12/11/2020 23,34.77,39.78,10429.0
6863,12/11/2020 24,38.64,39.78,10135.0
6864,12/12/2020 01,36.43,39.78,9918.0
6865,12/12/2020 02,34.96,39.78,9742.0
6866,12/12/2020 03,34.98,39.78,9617.0
6867,12/12/2020 04,35.0,39.78,9577.0
6868,12/12/2020 05,35.02,39.78,9566.0
6869,12/12/2020 06,34.87,39.78,9614.0
6870,12/12/2020 07,34.97,39.78,9763.0
6871,12/12/2020 08,30.09,39.77,10013.0
6872,12/12/2020 09,34.74,39.77,10315.0
6873,12/12/2020 10,36.96,39.77,10497.0
6874,12/12/2020 11,35.05,39.76,10653.0
6875,12/12/2020 12,37.28,39.76,10715.0
6876,12/12/2020 13,38.1,39.77,10801.0
6877,12/12/2020 14,38.18,39.77,10803.0
6878,12/12/2020 15,35.79,39.77,10782.0
6879,12/12/2020 16,35.72,39.77,10869.0
6880,12/12/2020 17,35.54,39.76,11182.0
6881,12/12/2020 18,35.65,39.76,11317.0
6882,12/12/2020 19,36.78,39.75,11141.0
6883,12/12/2020 20,38.02,39.75,11124.0
6884,12/12/2020 21,37.23,39.75,10994.0
6885,12/12/2020 22,37.51,39.75,10807.0
6886,12/12/2020 23,34.82,39.75,10483.0
6887,12/12/2020 24,35.04,39.76,10204.0
6888,12/13/2020 01,35.14,39.77,10013.0
6889,12/13/2020 02,33.8,39.77,9885.0
6890,12/13/2020 03,34.59,39.78,9799.0
6891,12/13/2020 04,34.97,39.78,9741.0
6892,12/13/2020 05,35.09,39.78,9781.0
6893,12/13/2020 06,37.1,39.79,9874.0
6894,12/13/2020 07,38.35,39.8,10021.0
6895,12/13/2020 08,38.42,39.8,10258.0
6896,12/13/2020 09,38.57,39.8,10456.0
6897,12/13/2020 10,38.61,39.8,10607.0
6898,12/13/2020 11,40.86,39.81,10781.0
6899,12/13/2020 12,70.4,39.85,10890.0
6900,12/13/2020 13,69.02,39.9,10961.0
6901,12/13/2020 14,41.91,39.9,10952.0
6902,12/13/2020 15,38.16,39.89,10954.0
6903,12/13/2020 16,38.35,39.88,11081.0
6904,12/13/2020 17,44.38,39.89,11348.0
6905,12/13/2020 18,197.2,40.09,11503.0
6906,12/13/2020 19,92.68,40.16,11335.0
6907,12/13/2020 20,43.5,40.17,11263.0
6908,12/13/2020 21,35.06,40.17,11117.0
6909,12/13/2020 22,35.11,40.17,10860.0
6910,12/13/2020 23,36.25,40.17,10540.0
6911,12/13/2020 24,36.97,40.17,10235.0
6912,12/14/2020 01,35.86,40.17,10064.0
6913,12/14/2020 02,35.14,40.17,9943.0
6914,12/14/2020 03,35.0,40.17,9838.0
6915,12/14/2020 04,34.95,40.17,9770.0
6916,12/14/2020 05,34.98,40.17,9813.0
6917,12/14/2020 06,35.05,40.17,9955.0
6918,12/14/2020 07,37.9,40.17,10317.0
6919,12/14/2020 08,38.08,40.17,10788.0
6920,12/14/2020 09,38.53,40.18,11084.0
6921,12/14/2020 10,38.54,40.18,11136.0
6922,12/14/2020 11,38.46,40.19,11152.0
6923,12/14/2020 12,38.5,40.19,11209.0
6924,12/14/2020 13,38.39,40.19,11166.0
6925,12/14/2020 14,37.21,40.2,11083.0
6926,12/14/2020 15,36.87,40.2,11014.0
6927,12/14/2020 16,37.43,40.2,11072.0
6928,12/14/2020 17,36.55,40.2,11255.0
6929,12/14/2020 18,36.5,40.18,11354.0
6930,12/14/2020 19,30.7,40.15,11174.0
6931,12/14/2020 20,30.08,40.14,11076.0
6932,12/14/2020 21,30.94,40.13,10884.0
6933,12/14/2020 22,37.81,40.13,10642.0
6934,12/14/2020 23,34.81,40.13,10314.0
6935,12/14/2020 24,30.62,40.12,10030.0
6936,12/15/2020 01,30.11,40.11,9859.0
6937,12/15/2020 02,30.12,40.1,9765.0
6938,12/15/2020 03,30.03,40.1,9705.0
6939,12/15/2020 04,30.0,40.09,9702.0
